report_date,sku,total_quantity
13/06/2022,SET128-KR-DH-L,1
13/06/2022,SET128-KR-DH-M,1
13/06/2022,SET128-KR-DH-S,1
13/06/2022,SET128-KR-DH-XL,3
13/06/2022,SET128-KR-DH-XS,2
13/06/2022,SET130-KR-NP-L,1
13/06/2022,SET130-KR-NP-S,4
13/06/2022,SET130-KR-NP-XS,1
13/06/2022,SET130-KR-NP-XXL,3
13/06/2022,SET130-KR-NP-XXXL,1
13/06/2022,SET131-KR-NP-A-M,3
13/06/2022,SET131-KR-NP-A-S,1
13/06/2022,SET131-KR-NP-M,3
13/06/2022,SET131-KR-NP-XL,1
13/06/2022,SET131-KR-NP-XXL,1
13/06/2022,SET132-KR-NP-M,0
13/06/2022,SET132-KR-NP-S,2
13/06/2022,SET132-KR-NP-XL,1
13/06/2022,SET132-KR-NP-XS,1
13/06/2022,SET132-KR-NP-XXL,1
13/06/2022,SET144-KR-NP-M,2
13/06/2022,SET144-KR-NP-S,0
13/06/2022,SET144-KR-NP-XL,3
13/06/2022,SET144-KR-NP-XS,1
13/06/2022,SET144-KR-NP-XXL,1
13/06/2022,SET144-KR-NP-XXXL,1
13/06/2022,SET145-KR-NP-L,8
13/06/2022,SET145-KR-NP-M,3
13/06/2022,SET145-KR-NP-S,2
13/06/2022,SET145-KR-NP-XL,5
13/06/2022,SET145-KR-NP-XS,1
13/06/2022,SET145-KR-NP-XXL,4
13/06/2022,SET147-KR-NP-XS,1
13/06/2022,SET152-KR-NP-XS,1
13/06/2022,SET153-KR-NP-XS,1
13/06/2022,SET154-KR-NP-L,1
13/06/2022,SET154-KR-NP-M,1
13/06/2022,SET154-KR-NP-S,2
13/06/2022,SET154-KR-NP-XL,1
13/06/2022,SET154-KR-NP-XXXL,4
13/06/2022,SET156-KR-NP-L,3
13/06/2022,SET156-KR-NP-M,1
13/06/2022,SET156-KR-NP-S,2
13/06/2022,SET156-KR-NP-XL,2
13/06/2022,SET158-KR-PP-XXXL,3
13/06/2022,SET165-KR-PP-XS,1
13/06/2022,SET171-KR-NP-L,4
13/06/2022,SET171-KR-NP-S,2
13/06/2022,SET171-KR-NP-XS,2
13/06/2022,SET171-KR-NP-XXXL,6
13/06/2022,SET172-KR-PP-B-S,1
13/06/2022,SET172-KR-PP-B-XL,1
13/06/2022,SET179-KR-PP-XS,3
13/06/2022,SET182-KR-DH-L,1
13/06/2022,SET182-KR-DH-M,4
13/06/2022,SET182-KR-DH-S,1
13/06/2022,SET182-KR-DH-XS,1
13/06/2022,SET183-KR-DH-L,1
13/06/2022,SET183-KR-DH-M,12
13/06/2022,SET183-KR-DH-S,2
13/06/2022,SET183-KR-DH-XL,1
13/06/2022,SET183-KR-DH-XS,1
13/06/2022,SET183-KR-DH-XXXL,9
13/06/2022,SET184-KR-PP-L,3
13/06/2022,SET184-KR-PP-M,7
13/06/2022,SET184-KR-PP-S,3
13/06/2022,SET184-KR-PP-XL,6
13/06/2022,SET184-KR-PP-XS,3
13/06/2022,SET184-KR-PP-XXL,6
13/06/2022,SET184-KR-PP-XXXL,4
13/06/2022,SET185-KR-NP-L,2
13/06/2022,SET185-KR-NP-S,1
13/06/2022,SET185-KR-NP-XL,1
13/06/2022,SET186-KR-DH-K-M,1
13/06/2022,SET186-KR-DH-L,1
13/06/2022,SET186-KR-DH-M,1
13/06/2022,SET186-KR-DH-S,4
13/06/2022,SET186-KR-DH-XL,2
13/06/2022,SET186-KR-DH-XS,4
13/06/2022,SET186-KR-DH-XXL,1
13/06/2022,SET187-KR-DH-L,3
13/06/2022,SET187-KR-DH-M,14
13/06/2022,SET187-KR-DH-S,4
13/06/2022,SET187-KR-DH-XL,6
13/06/2022,SET187-KR-DH-XS,3
13/06/2022,SET187-KR-DH-XXL,6
13/06/2022,SET187-KR-DH-XXXL,1
13/06/2022,SET188-KR-NP-L,1
13/06/2022,SET188-KR-NP-M,1
13/06/2022,SET188-KR-NP-S,2
13/06/2022,SET188-KR-NP-XL,4
13/06/2022,SET188-KR-NP-XS,1
13/06/2022,SET188-KR-NP-XXL,4
13/06/2022,SET188-KR-NP-XXXL,3
13/06/2022,SET192-KR-NP-L,1
13/06/2022,SET192-KR-NP-M,2
13/06/2022,SET192-KR-NP-S,1
13/06/2022,SET192-KR-NP-XL,1
13/06/2022,SET192-KR-NP-XXL,2
13/06/2022,SET192-KR-NP-XXXL,1
13/06/2022,SET193-KR-NP-A-S,2
13/06/2022,SET193-KR-NP-A-XXL,1
13/06/2022,SET193-KR-NP-A-XXXL,1
13/06/2022,SET194-KR-NP-XXXL,2
13/06/2022,SET195-KR-NP-A-XL,0
13/06/2022,SET196-KR-NP-L,1
13/06/2022,SET196-KR-NP-M,1
13/06/2022,SET196-KR-NP-XXL,1
13/06/2022,SET196-KR-NP-XXXL,1
13/06/2022,SET197-KR-NP-L,1
13/06/2022,SET197-KR-NP-M,1
13/06/2022,SET197-KR-NP-XS,1
13/06/2022,SET197-KR-NP-XXL,4
13/06/2022,SET198-KR-NP-A-L,1
13/06/2022,SET198-KR-NP-A-S,1
13/06/2022,SET198-KR-NP-A-XS,1
13/06/2022,SET198-KR-NP-A-XXL,1
13/06/2022,SET201-KR-NP-A-S,1
13/06/2022,SET201-KR-NP-A-XL,1
13/06/2022,SET201-KR-NP-A-XS,2
13/06/2022,SET203-KR-DPT-L,11
13/06/2022,SET203-KR-DPT-S,3
13/06/2022,SET203-KR-DPT-XL,7
13/06/2022,SET203-KR-DPT-XS,1
13/06/2022,SET203-KR-DPT-XXL,3
13/06/2022,SET203-KR-DPT-XXXL,7
13/06/2022,SET204-KR-DPT-XXXL,1
13/06/2022,SET205-KR-DPT-A-S,1
13/06/2022,SET205-KR-DPT-A-XS,1
13/06/2022,SET205-KR-DPT-A-XXXL,1
13/06/2022,SET209-KR-PP-L,5
13/06/2022,SET209-KR-PP-M,1
13/06/2022,SET209-KR-PP-XL,1
13/06/2022,SET209-KR-PP-XXL,1
13/06/2022,SET209-KR-PP-XXXL,1
13/06/2022,SET210-KR-PP-L,2
13/06/2022,SET210-KR-PP-XS,1
13/06/2022,SET216-KR-PP-XL,1
13/06/2022,SET217-KR-PP-L,2
13/06/2022,SET217-KR-PP-M,3
13/06/2022,SET217-KR-PP-S,1
13/06/2022,SET217-KR-PP-XL,6
13/06/2022,SET217-KR-PP-XXL,4
13/06/2022,SET217-KR-PP-XXXL,1
13/06/2022,SET218-KR-NP-XXXL,1
13/06/2022,SET219-KR-PP-M,1
13/06/2022,SET219-KR-PP-S,1
13/06/2022,SET219-KR-PP-XXXL,1
13/06/2022,SET220-KR-PP-L,1
13/06/2022,SET220-KR-PP-M,1
13/06/2022,SET220-KR-PP-S,1
13/06/2022,SET220-KR-PP-XL,1
13/06/2022,SET220-KR-PP-XXL,3
13/06/2022,SET221-KR-NP-M,2
13/06/2022,SET221-KR-NP-XL,1
13/06/2022,SET221-KR-NP-XXL,2
13/06/2022,SET224-KR-NP-S,1
13/06/2022,SET224-KR-NP-XL,1
13/06/2022,SET224-KR-NP-XS,3
13/06/2022,SET224-KR-NP-XXL,1
13/06/2022,SET224-KR-NP-XXXL,3
13/06/2022,SET227-KR-PP-A-M,2
13/06/2022,SET227-KR-PP-A-S,1
13/06/2022,SET227-KR-PP-A-XL,1
13/06/2022,SET227-KR-PP-A-XS,3
13/06/2022,SET227-KR-PP-A-XXXL,1
13/06/2022,SET228-KR-PP-A-L,1
13/06/2022,SET228-KR-PP-A-M,2
13/06/2022,SET228-KR-PP-A-XXXL,1
13/06/2022,SET229-KR-PP-L,2
13/06/2022,SET229-KR-PP-M,2
13/06/2022,SET229-KR-PP-XS,1
13/06/2022,SET229-KR-PP-XXL,1
13/06/2022,SET229-KR-PP-XXXL,2
13/06/2022,SET230-KR-PP-L,1
13/06/2022,SET230-KR-PP-S,2
13/06/2022,SET230-KR-PP-XL,1
13/06/2022,SET230-KR-PP-XS,1
13/06/2022,SET230-KR-PP-XXXL,1
13/06/2022,SET232-KR-PP-L,2
13/06/2022,SET232-KR-PP-M,1
13/06/2022,SET233-KR-PP-L,2
13/06/2022,SET233-KR-PP-M,2
13/06/2022,SET233-KR-PP-S,2
13/06/2022,SET233-KR-PP-XS,3
13/06/2022,SET233-KR-PP-XXL,8
13/06/2022,SET233-KR-PP-XXXL,0
13/06/2022,SET236-KR-PP-XXXL,0
13/06/2022,SET239-KR-NP-S,1
13/06/2022,SET239-KR-NP-XS,1
13/06/2022,SET240-KR-PP-L,1
13/06/2022,SET240-KR-PP-S,1
13/06/2022,SET240-KR-PP-XL,1
13/06/2022,SET243-KR-PP-L,1
13/06/2022,SET243-KR-PP-M,3
13/06/2022,SET243-KR-PP-XL,1
13/06/2022,SET243-KR-PP-XXL,1
13/06/2022,SET243-KR-PP-XXXL,0
13/06/2022,SET244-KR-NP-M,1
13/06/2022,SET244-KR-NP-XL,3
13/06/2022,SET244-KR-NP-XXL,1
13/06/2022,SET246-KR-PP-L,2
13/06/2022,SET246-KR-PP-M,1
13/06/2022,SET246-KR-PP-S,1
13/06/2022,SET246-KR-PP-XL,1
13/06/2022,SET246-KR-PP-XS,1
13/06/2022,SET246-KR-PP-XXL,1
13/06/2022,SET247-KR-SHA-L,1
13/06/2022,SET247-KR-SHA-M,2
13/06/2022,SET247-KR-SHA-S,1
13/06/2022,SET247-KR-SHA-XL,2
13/06/2022,SET247-KR-SHA-XS,1
13/06/2022,SET248-KR-NP-L,1
13/06/2022,SET248-KR-NP-XXL,1
13/06/2022,SET249-KR-NP-M,1
13/06/2022,SET249-KR-NP-S,2
13/06/2022,SET249-KR-NP-XL,1
13/06/2022,SET249-KR-NP-XS,2
13/06/2022,SET249-KR-NP-XXL,1
13/06/2022,SET249-KR-NP-XXXL,4
13/06/2022,SET250-KR-SHA-L,2
13/06/2022,SET250-KR-SHA-M,3
13/06/2022,SET250-KR-SHA-S,1
13/06/2022,SET250-KR-SHA-XL,2
13/06/2022,SET250-KR-SHA-XS,2
13/06/2022,SET250-KR-SHA-XXXL,3
13/06/2022,SET251-KR-PP-M,6
13/06/2022,SET251-KR-PP-XL,1
13/06/2022,SET251-KR-PP-XS,0
13/06/2022,SET252-KR-PP-M,2
13/06/2022,SET253-KR-NP-L,3
13/06/2022,SET253-KR-NP-S,1
13/06/2022,SET253-KR-NP-XL,2
13/06/2022,SET253-KR-NP-XXL,1
13/06/2022,SET253-KR-NP-XXXL,1
13/06/2022,SET254-KR-NP-S,1
13/06/2022,SET254-KR-NP-XS,3
13/06/2022,SET254-KR-NP-XXL,1
13/06/2022,SET257-KR-PP-L,0
13/06/2022,SET258-KR-PP-XS,1
13/06/2022,SET263-KR-NP-XL,1
13/06/2022,SET263-KR-NP-XS,2
13/06/2022,SET264-KR-NP-M,2
13/06/2022,SET264-KR-NP-XL,3
13/06/2022,SET264-KR-NP-XS,1
13/06/2022,SET264-KR-NP-XXL,4
13/06/2022,SET264-KR-NP-XXXL,2
13/06/2022,SET265-KR-NP-L,1
13/06/2022,SET265-KR-NP-M,1
13/06/2022,SET265-KR-NP-S,1
13/06/2022,SET265-KR-NP-XL,1
13/06/2022,SET265-KR-NP-XXXL,2
13/06/2022,SET266-KR-NP-S,1
13/06/2022,SET266-KR-NP-XL,1
13/06/2022,SET267-KR-NP-M,1
13/06/2022,SET267-KR-NP-XL,1
13/06/2022,SET267-KR-NP-XS,2
13/06/2022,SET267-KR-NP-XXL,1
13/06/2022,SET268-KR-NP-M,1
13/06/2022,SET268-KR-NP-S,3
13/06/2022,SET268-KR-NP-XL,1
13/06/2022,SET268-KR-NP-XXL,3
13/06/2022,SET268-KR-NP-XXXL,3
13/06/2022,SET269-KR-NP-L,1
13/06/2022,SET269-KR-NP-M,2
13/06/2022,SET269-KR-NP-S,1
13/06/2022,SET269-KR-NP-XS,2
13/06/2022,SET269-KR-NP-XXL,1
13/06/2022,SET269-KR-NP-XXXL,2
13/06/2022,SET270-KR-PP-L,1
13/06/2022,SET271-KR-NP-S,3
13/06/2022,SET272-KR-PP-L,0
13/06/2022,SET272-KR-PP-M,2
13/06/2022,SET272-KR-PP-S,3
13/06/2022,SET272-KR-PP-XL,2
13/06/2022,SET272-KR-PP-XXL,2
13/06/2022,SET273-KR-NP-L,1
13/06/2022,SET273-KR-NP-M,4
13/06/2022,SET273-KR-NP-S,1
13/06/2022,SET273-KR-NP-XL,1
13/06/2022,SET273-KR-NP-XS,1
13/06/2022,SET274-KR-PP-XS,1
13/06/2022,SET275-KR-NP-S,1
13/06/2022,SET275-KR-NP-XL,1
13/06/2022,SET276-KR-PP-M,2
13/06/2022,SET276-KR-PP-XS,1
13/06/2022,SET276-KR-PP-XXXL,1
13/06/2022,SET277-KR-NP-L,2
13/06/2022,SET277-KR-NP-M,3
13/06/2022,SET277-KR-NP-S,4
13/06/2022,SET277-KR-NP-XL,1
13/06/2022,SET277-KR-NP-XS,1
13/06/2022,SET277-KR-NP-XXXL,3
13/06/2022,SET278-KR-NP-L,3
13/06/2022,SET278-KR-NP-M,8
13/06/2022,SET278-KR-NP-S,3
13/06/2022,SET278-KR-NP-XL,2
13/06/2022,SET278-KR-NP-XS,4
13/06/2022,SET278-KR-NP-XXL,5
13/06/2022,SET278-KR-NP-XXXL,1
13/06/2022,SET279-LC-M,1
13/06/2022,SET279-LC-S,2
13/06/2022,SET279-LC-XL,1
13/06/2022,SET279-LC-XS,5
13/06/2022,SET279-LC-XXL,4
13/06/2022,SET280-KR-PP-L,1
13/06/2022,SET280-KR-PP-S,2
13/06/2022,SET280-KR-PP-XS,1
13/06/2022,SET281-KR-PP-L,2
13/06/2022,SET282-KR-PP-L,3
13/06/2022,SET282-KR-PP-M,2
13/06/2022,SET282-KR-PP-S,1
13/06/2022,SET282-KR-PP-XXL,2
13/06/2022,SET285-KR-SHA-M,1
13/06/2022,SET285-KR-SHA-S,2
13/06/2022,SET285-KR-SHA-XS,2
13/06/2022,SET285-KR-SHA-XXL,1
13/06/2022,SET285-KR-SHA-XXXL,2
13/06/2022,SET286-KR-NP-L,3
13/06/2022,SET286-KR-NP-M,4
13/06/2022,SET286-KR-NP-S,5
13/06/2022,SET286-KR-NP-XL,1
13/06/2022,SET286-KR-NP-XS,5
13/06/2022,SET286-KR-NP-XXL,1
13/06/2022,SET286-KR-NP-XXXL,2
13/06/2022,SET287-KR-NP-L,3
13/06/2022,SET287-KR-NP-M,2
13/06/2022,SET287-KR-NP-S,1
13/06/2022,SET287-KR-NP-XL,2
13/06/2022,SET287-KR-NP-XXXL,1
13/06/2022,SET288-KR-NP-L,7
13/06/2022,SET288-KR-NP-M,6
13/06/2022,SET288-KR-NP-S,3
13/06/2022,SET288-KR-NP-XL,3
13/06/2022,SET288-KR-NP-XXL,2
13/06/2022,SET288-KR-NP-XXXL,3
13/06/2022,SET289-KR-NP-L,0
13/06/2022,SET289-KR-NP-S,1
13/06/2022,SET289-KR-NP-XS,1
13/06/2022,SET290-KR-DPT-M,3
13/06/2022,SET290-KR-DPT-S,1
13/06/2022,SET290-KR-DPT-XL,3
13/06/2022,SET290-KR-DPT-XS,1
13/06/2022,SET290-KR-DPT-XXL,1
13/06/2022,SET290-KR-DPT-XXXL,6
13/06/2022,SET291-KR-PP-L,5
13/06/2022,SET291-KR-PP-M,17
13/06/2022,SET291-KR-PP-S,10
13/06/2022,SET291-KR-PP-XL,8
13/06/2022,SET291-KR-PP-XS,2
13/06/2022,SET291-KR-PP-XXL,1
13/06/2022,SET291-KR-PP-XXXL,12
13/06/2022,SET293-KR-NP-L,10
13/06/2022,SET293-KR-NP-M,12
13/06/2022,SET293-KR-NP-S,3
13/06/2022,SET293-KR-NP-XL,2
13/06/2022,SET293-KR-NP-XS,6
13/06/2022,SET293-KR-NP-XXL,3
13/06/2022,SET293-KR-NP-XXXL,0
13/06/2022,SET295-KR-NP-S,1
13/06/2022,SET295-KR-NP-XXL,1
13/06/2022,SET295-KR-NP-XXXL,1
13/06/2022,SET299-KR-PP-L,1
13/06/2022,SET300-KR-NP-L,1
13/06/2022,SET300-KR-NP-M,1
13/06/2022,SET300-KR-NP-S,1
13/06/2022,SET300-KR-NP-XL,1
13/06/2022,SET300-KR-NP-XS,1
13/06/2022,SET301-KR-PP-XXL,1
13/06/2022,SET302-KR-PP-L,2
13/06/2022,SET302-KR-PP-M,1
13/06/2022,SET302-KR-PP-S,2
13/06/2022,SET302-KR-PP-XXL,1
13/06/2022,SET302-KR-PP-XXXL,6
13/06/2022,SET304-KR-DPT-L,8
13/06/2022,SET304-KR-DPT-M,4
13/06/2022,SET304-KR-DPT-S,13
13/06/2022,SET304-KR-DPT-XL,7
13/06/2022,SET304-KR-DPT-XS,6
13/06/2022,SET304-KR-DPT-XXL,3
13/06/2022,SET304-KR-DPT-XXXL,3
13/06/2022,SET305-KR-DPT-L,2
13/06/2022,SET305-KR-DPT-M,3
13/06/2022,SET305-KR-DPT-S,1
13/06/2022,SET305-KR-DPT-XL,2
13/06/2022,SET305-KR-DPT-XXXL,1
13/06/2022,SET306-KR-PP-M,2
13/06/2022,SET307-KR-DPT-M,1
13/06/2022,SET307-KR-DPT-XXL,1
13/06/2022,SET307-KR-DPT-XXXL,1
13/06/2022,SET308-KR-PP-L,1
13/06/2022,SET308-KR-PP-XL,1
13/06/2022,SET308-KR-PP-XXXL,2
13/06/2022,SET310-KR-NP-L,7
13/06/2022,SET310-KR-NP-M,6
13/06/2022,SET310-KR-NP-S,1
13/06/2022,SET310-KR-NP-XL,5
13/06/2022,SET310-KR-NP-XS,4
13/06/2022,SET310-KR-NP-XXXL,1
13/06/2022,SET315-KR-PP-XXXL,1
13/06/2022,SET316-KR-DPT-L,1
13/06/2022,SET316-KR-DPT-M,1
13/06/2022,SET316-KR-DPT-S,2
13/06/2022,SET316-KR-DPT-XXXL,2
13/06/2022,SET317-KR-PP-L,2
13/06/2022,SET317-KR-PP-M,5
13/06/2022,SET317-KR-PP-S,2
13/06/2022,SET317-KR-PP-XL,2
13/06/2022,SET317-KR-PP-XS,3
13/06/2022,SET317-KR-PP-XXL,2
13/06/2022,SET317-KR-PP-XXXL,1
13/06/2022,SET318-KR-SHA-L,2
13/06/2022,SET318-KR-SHA-XXL,1
13/06/2022,SET318-KR-SHA-XXXL,0
13/06/2022,SET319-KR-NP-L,8
13/06/2022,SET319-KR-NP-M,6
13/06/2022,SET319-KR-NP-S,5
13/06/2022,SET319-KR-NP-XL,9
13/06/2022,SET319-KR-NP-XS,2
13/06/2022,SET319-KR-NP-XXL,3
13/06/2022,SET319-KR-NP-XXXL,3
13/06/2022,SET320-KR-NP-M,1
13/06/2022,SET320-KR-NP-S,0
13/06/2022,SET320-KR-NP-XXL,1
13/06/2022,SET321-KR-DPT-L,1
13/06/2022,SET321-KR-DPT-M,1
13/06/2022,SET322-KR-SHA-XL,2
13/06/2022,SET322-KR-SHA-XXL,2
13/06/2022,SET322-KR-SHA-XXXL,3
13/06/2022,SET323-KR-NP-L,1
13/06/2022,SET323-KR-NP-M,2
13/06/2022,SET323-KR-NP-S,2
13/06/2022,SET323-KR-NP-XL,2
13/06/2022,SET323-KR-NP-XXL,1
13/06/2022,SET323-KR-NP-XXXL,1
13/06/2022,SET324-KR-NP-L,11
13/06/2022,SET324-KR-NP-M,12
13/06/2022,SET324-KR-NP-S,7
13/06/2022,SET324-KR-NP-XL,9
13/06/2022,SET324-KR-NP-XS,6
13/06/2022,SET324-KR-NP-XXL,9
13/06/2022,SET324-KR-NP-XXXL,3
13/06/2022,SET325-KR-NP-L,3
13/06/2022,SET325-KR-NP-XL,1
13/06/2022,SET325-KR-NP-XS,2
13/06/2022,SET325-KR-NP-XXL,2
13/06/2022,SET326-KR-PP-L,1
13/06/2022,SET326-KR-PP-XL,1
13/06/2022,SET326-KR-PP-XXXL,1
13/06/2022,SET327-KR-DPT-L,7
13/06/2022,SET327-KR-DPT-M,8
13/06/2022,SET327-KR-DPT-S,3
13/06/2022,SET327-KR-DPT-XL,4
13/06/2022,SET327-KR-DPT-XS,4
13/06/2022,SET327-KR-DPT-XXL,7
13/06/2022,SET327-KR-DPT-XXXL,1
13/06/2022,SET328-KR-NP-L,6
13/06/2022,SET328-KR-NP-S,2
13/06/2022,SET328-KR-NP-XL,2
13/06/2022,SET328-KR-NP-XS,1
13/06/2022,SET328-KR-NP-XXL,3
13/06/2022,SET328-KR-NP-XXXL,1
13/06/2022,SET329-KR-NP-L,3
13/06/2022,SET329-KR-NP-M,1
13/06/2022,SET329-KR-NP-S,2
13/06/2022,SET329-KR-NP-XL,1
13/06/2022,SET329-KR-NP-XXL,0
13/06/2022,SET330-KR-PP-L,3
13/06/2022,SET330-KR-PP-M,2
13/06/2022,SET330-KR-PP-S,2
13/06/2022,SET330-KR-PP-XL,2
13/06/2022,SET330-KR-PP-XS,1
13/06/2022,SET330-KR-PP-XXXL,1
13/06/2022,SET331-KR-NP-L,15
13/06/2022,SET331-KR-NP-M,12
13/06/2022,SET331-KR-NP-S,8
13/06/2022,SET331-KR-NP-XL,13
13/06/2022,SET331-KR-NP-XS,5
13/06/2022,SET331-KR-NP-XXL,13
13/06/2022,SET331-KR-NP-XXXL,15
13/06/2022,SET332-KR-PP-M,0
13/06/2022,SET332-KR-PP-S,2
13/06/2022,SET332-KR-PP-XL,1
13/06/2022,SET332-KR-PP-XS,1
13/06/2022,SET332-KR-PP-XXL,1
13/06/2022,SET332-KR-PP-XXXL,2
13/06/2022,SET333-KR-DPT-S,3
13/06/2022,SET333-KR-DPT-XL,1
13/06/2022,SET333-KR-DPT-XXL,1
13/06/2022,SET333-KR-DPT-XXXL,3
13/06/2022,SET334-KR-NP-L,1
13/06/2022,SET334-KR-NP-M,3
13/06/2022,SET334-KR-NP-S,1
13/06/2022,SET334-KR-NP-XL,2
13/06/2022,SET334-KR-NP-XS,1
13/06/2022,SET334-KR-NP-XXL,1
13/06/2022,SET335-KR-NP-M,1
13/06/2022,SET335-KR-NP-S,1
13/06/2022,SET335-KR-NP-XXXL,0
13/06/2022,SET336-KR-NP-S,1
13/06/2022,SET337-KR-NP-S,1
13/06/2022,SET337-KR-NP-XL,1
13/06/2022,SET338-KR-NP-XXL,1
13/06/2022,SET339-KR-NP-L,5
13/06/2022,SET339-KR-NP-M,1
13/06/2022,SET339-KR-NP-S,1
13/06/2022,SET339-KR-NP-XL,6
13/06/2022,SET339-KR-NP-XS,1
13/06/2022,SET339-KR-NP-XXL,2
13/06/2022,SET339-KR-NP-XXXL,2
13/06/2022,SET340-KR-NP-L,2
13/06/2022,SET340-KR-NP-M,2
13/06/2022,SET340-KR-NP-S,4
13/06/2022,SET340-KR-NP-XL,2
13/06/2022,SET340-KR-NP-XS,2
13/06/2022,SET340-KR-NP-XXL,1
13/06/2022,SET340-KR-NP-XXXL,3
13/06/2022,SET341-KR-NP-L,1
13/06/2022,SET341-KR-NP-S,2
13/06/2022,SET341-KR-NP-XL,2
13/06/2022,SET341-KR-NP-XS,1
13/06/2022,SET342-KR-NP-N-L,9
13/06/2022,SET342-KR-NP-N-M,4
13/06/2022,SET342-KR-NP-N-S,5
13/06/2022,SET342-KR-NP-N-XL,6
13/06/2022,SET342-KR-NP-N-XS,3
13/06/2022,SET342-KR-NP-N-XXL,3
13/06/2022,SET342-KR-NP-N-XXXL,6
13/06/2022,SET343-KR-NP-L,7
13/06/2022,SET343-KR-NP-M,6
13/06/2022,SET343-KR-NP-XL,5
13/06/2022,SET343-KR-NP-XS,1
13/06/2022,SET343-KR-NP-XXL,4
13/06/2022,SET343-KR-NP-XXXL,5
13/06/2022,SET344-KR-NP-L,1
13/06/2022,SET344-KR-NP-M,2
13/06/2022,SET344-KR-NP-S,1
13/06/2022,SET344-KR-NP-XS,2
13/06/2022,SET344-KR-NP-XXL,1
13/06/2022,SET345-KR-NP-L,12
13/06/2022,SET345-KR-NP-M,37
13/06/2022,SET345-KR-NP-S,17
13/06/2022,SET345-KR-NP-XL,14
13/06/2022,SET345-KR-NP-XS,19
13/06/2022,SET345-KR-NP-XXL,17
13/06/2022,SET345-KR-NP-XXXL,12
13/06/2022,SET346-KR-PP-XL,1
13/06/2022,SET346-KR-PP-XS,1
13/06/2022,SET347-KR-NP-L,3
13/06/2022,SET347-KR-NP-S,2
13/06/2022,SET347-KR-NP-XL,1
13/06/2022,SET347-KR-NP-XS,3
13/06/2022,SET347-KR-NP-XXL,1
13/06/2022,SET348-KR-NP-L,1
13/06/2022,SET348-KR-NP-M,6
13/06/2022,SET348-KR-NP-XL,2
13/06/2022,SET348-KR-NP-XXL,5
13/06/2022,SET349-KR-NP-M,1
13/06/2022,SET349-KR-NP-XL,1
13/06/2022,SET349-KR-NP-XS,1
13/06/2022,SET350-KR-NP-L,11
13/06/2022,SET350-KR-NP-M,6
13/06/2022,SET350-KR-NP-S,4
13/06/2022,SET350-KR-NP-XL,16
13/06/2022,SET350-KR-NP-XS,2
13/06/2022,SET350-KR-NP-XXL,1
13/06/2022,SET350-KR-NP-XXXL,4
13/06/2022,SET351-KR-NP-L,4
13/06/2022,SET351-KR-NP-M,4
13/06/2022,SET351-KR-NP-S,2
13/06/2022,SET351-KR-NP-XL,1
13/06/2022,SET351-KR-NP-XS,1
13/06/2022,SET351-KR-NP-XXXL,1
13/06/2022,SET352-KR-NP-XXXL,1
13/06/2022,SET355-KR-PP-S,5
13/06/2022,SET355-KR-PP-XS,3
13/06/2022,SET355-KR-PP-XXL,2
13/06/2022,SET355-KR-PP-XXXL,1
13/06/2022,SET356-KR-NP-M,1
13/06/2022,SET356-KR-NP-S,4
13/06/2022,SET356-KR-NP-XL,1
13/06/2022,SET356-KR-NP-XS,5
13/06/2022,SET356-KR-NP-XXL,3
13/06/2022,SET357-KR-NP-L,2
13/06/2022,SET357-KR-NP-M,6
13/06/2022,SET357-KR-NP-S,7
13/06/2022,SET357-KR-NP-XL,7
13/06/2022,SET357-KR-NP-XS,3
13/06/2022,SET357-KR-NP-XXL,5
13/06/2022,SET357-KR-NP-XXXL,2
13/06/2022,SET358-KR-NP-M,1
13/06/2022,SET358-KR-NP-XS,1
13/06/2022,SET359-KR-NP-L,1
13/06/2022,SET359-KR-NP-M,1
13/06/2022,SET359-KR-NP-S,1
13/06/2022,SET359-KR-NP-XL,2
13/06/2022,SET359-KR-NP-XS,2
13/06/2022,SET359-KR-NP-XXXL,2
13/06/2022,SET360-KR-NP-XXL,1
13/06/2022,SET361-KR-NP-S,1
13/06/2022,SET361-KR-NP-XS,1
13/06/2022,SET363-KR-NP-L,2
13/06/2022,SET363-KR-NP-M,1
13/06/2022,SET363-KR-NP-S,4
13/06/2022,SET363-KR-NP-XL,8
13/06/2022,SET363-KR-NP-XS,2
13/06/2022,SET363-KR-NP-XXL,3
13/06/2022,SET364-KR-NP-L,1
13/06/2022,SET364-KR-NP-M,1
13/06/2022,SET364-KR-NP-S,1
13/06/2022,SET364-KR-NP-XXL,1
13/06/2022,SET365-KR-NP-L,1
13/06/2022,SET366-KR-NP-L,1
13/06/2022,SET366-KR-NP-XL,1
13/06/2022,SET366-KR-NP-XS,1
13/06/2022,SET366-KR-NP-XXXL,2
13/06/2022,SET369-KR-NP-L,4
13/06/2022,SET369-KR-NP-M,2
13/06/2022,SET369-KR-NP-S,2
13/06/2022,SET369-KR-NP-XXL,2
13/06/2022,SET373-KR-PP-M,1
13/06/2022,SET373-KR-PP-S,1
13/06/2022,SET373-KR-PP-XL,1
13/06/2022,SET373-KR-PP-XS,1
13/06/2022,SET373-KR-PP-XXL,1
13/06/2022,SET374-KR-NP-L,7
13/06/2022,SET374-KR-NP-M,6
13/06/2022,SET374-KR-NP-S,5
13/06/2022,SET374-KR-NP-XL,14
13/06/2022,SET374-KR-NP-XS,4
13/06/2022,SET374-KR-NP-XXL,5
13/06/2022,SET374-KR-NP-XXXL,6
